snr,wifi_db,exp_phase_shift,exp_doppler_shift,found_phase_shift,found_doppler_shift
0,-60,1165,719,1613,700
0,-60,7239,-558,5879,-600
0,-60,2148,-904,6692,-900
0,-60,2096,-627,736,-600
0,-60,7363,469,1907,500
0,-50,959,398,5503,400
0,-50,1797,-275,6341,-300
0,-50,4752,357,3392,400
0,-50,3631,580,2271,600
0,-50,8548,-983,7188,-1000
0,-50,954,-44,1402,0
0,-50,1031,216,7863,200
0,-50,4446,-975,1278,-1000
0,-50,1094,-245,5638,-200
0,-50,4556,-886,3196,-900
0,-40,718,792,7550,800
0,-40,9475,518,9923,500
0,-40,3549,-435,3997,-400
0,-40,6357,-751,4997,-800
0,-40,5862,-589,406,-600
0,-40,4348,-552,1180,-600
0,-40,2598,-227,3046,-200
0,-40,1192,-755,8024,-700
0,-40,4978,-973,5426,-1000
0,-40,4018,-854,8562,-900
0,-30,7132,-799,1676,-800
0,-30,1686,144,326,100
0,-30,810,551,9450,600
0,-30,3098,-29,3546,0
0,-30,4080,965,4528,900
0,-30,5399,587,2231,600
0,-30,4269,426,8813,400
0,-30,8457,687,5289,700
0,-30,3057,-468,1697,-500
0,-30,6953,261,3785,300
0,-20,4534,-709,4982,-700
0,-20,4572,-181,3212,-200
0,-20,6623,914,5263,900
0,-20,3298,-811,1938,-800
0,-20,2859,-143,9691,-100
0,-20,4386,963,3026,900
0,-20,3478,181,310,200
0,-20,4239,-245,2879,-200
0,-20,5202,387,2034,400
0,-20,8409,474,1145,500
0,-10,6461,328,3293,300
0,-10,7325,-650,5965,-700
0,-10,4682,-516,1514,-500
0,-10,1438,-73,1886,-100
0,-10,6833,75,5473,100
0,-10,6918,-837,7366,-800
0,-10,3739,800,571,800
0,-10,331,68,8971,100
0,-10,3605,275,4053,300
0,-10,6423,832,9159,800
0,0,3259,-567,91,-600
0,0,954,786,3690,800
0,0,9332,764,2068,700
0,0,3424,579,2064,600
0,0,1202,825,9842,800
0,0,470,-80,9110,-100
0,0,3367,772,199,800
0,0,2156,279,6700,300
0,0,890,284,7722,300
0,0,9630,-916,2366,-900
0,10,3178,244,7722,200
0,10,7854,-765,8302,-700
0,10,6782,-419,1326,-400
0,10,5095,-850,1927,-800
0,10,6030,-71,2862,0
0,10,2476,697,2924,700
0,10,2780,-201,3228,-200
0,10,7299,-973,5939,-900
0,10,8956,215,5788,200
0,10,9899,519,6731,500
0,20,2850,-987,9683,-900
0,20,2773,-206,3221,-200
0,20,6676,723,7124,700
0,20,1616,781,8448,800
0,20,7964,-683,4796,-700
0,20,4832,-992,5280,-1000
0,20,6987,-968,5627,-1000
0,20,7038,-681,3870,-600
0,20,5466,-42,5915,-100
0,20,1706,903,4443,900
0,30,4372,-919,8837,900
0,30,8841,215,8837,900
0,30,2833,-291,8838,900
0,30,278,892,8837,900
0,30,9541,638,8838,900
0,30,3925,-479,8837,900
0,30,322,-118,8837,900
0,30,9090,141,8837,900
0,30,533,86,8837,900
0,30,965,-249,8837,900
0,40,1298,515,8837,900
0,40,6786,-649,8837,900
0,40,5296,-4,8837,900
0,40,1673,317,8837,900
0,40,7272,-439,8837,900
0,40,7486,-813,8837,900
0,40,7538,-647,8837,900
0,40,9736,110,8837,900
0,40,6929,702,8837,900
0,40,9157,973,8837,900
0,50,8006,-116,8837,900
0,50,9902,830,8837,900
0,50,549,982,8837,900
0,50,4980,-561,8837,900
0,50,3840,486,8837,900
0,50,8163,281,8837,900
0,50,319,201,8837,900
0,50,4195,-179,8837,900
0,50,4882,-766,8837,900
0,50,3895,-820,8837,900
10,-100,2602,-956,1242,-1000
10,-100,8207,747,6847,700
10,-100,7438,651,4270,600
10,-100,484,-715,9124,-700
10,-100,8374,-938,5206,-900
10,-100,5984,-173,4624,-200
10,-100,3952,-638,784,-600
10,-100,2127,240,2575,200
10,-100,7416,-216,6056,-200
10,-100,3593,-486,425,-500
10,-90,5613,431,4253,400
10,-90,8087,813,8535,800
10,-90,896,869,9536,900
10,-90,9159,73,7799,100
10,-90,8105,169,6745,200
10,-90,5901,-475,6349,-500
10,-90,265,301,8905,300
10,-90,3696,-412,4144,-400
10,-90,8323,760,5155,800
10,-90,4307,-107,1139,-100
10,-80,4251,-128,1083,-100
10,-80,2992,49,3440,100
10,-80,9694,-487,8334,-500
10,-80,1754,-283,394,-300
10,-80,714,-648,9354,-600
10,-80,9232,-273,9680,-300
10,-80,2464,-466,1104,-500
10,-80,5828,-165,4468,-200
10,-80,219,816,7051,800
10,-80,6488,713,5128,700
10,-70,1843,-725,483,-700
10,-70,9954,-252,8594,-300
10,-70,5703,-878,4343,-900
10,-70,9524,-108,9972,-100
10,-70,1488,-68,6032,-100
10,-70,5241,-763,5689,-800
10,-70,4003,248,835,200
10,-70,5997,730,4637,700
10,-70,8761,189,5593,200
10,-70,6164,707,4804,700
10,-60,8265,-934,5097,-900
10,-60,1832,58,472,100
10,-60,9790,-563,8430,-600
10,-60,811,914,9451,900
10,-60,3630,-43,8174,0
10,-60,4480,24,4928,0
10,-60,1431,-446,71,-400
10,-60,360,428,808,400
10,-60,7152,962,5792,900
10,-60,6769,571,5409,600
10,-50,8509,313,8957,300
10,-50,7537,-782,4369,-800
10,-50,6941,780,5581,800
10,-50,8189,-432,8637,-400
10,-50,7849,-188,6489,-200
10,-50,1019,556,9659,600
10,-50,8939,-81,9387,-100
10,-50,3246,640,1886,600
10,-50,9298,920,6130,900
10,-50,3072,762,1712,800
10,-40,3658,384,4106,400
10,-40,5022,700,3662,700
10,-40,2587,-652,1227,-600
10,-40,9501,408,6333,400
10,-40,906,-540,9546,-500
10,-40,7986,948,8434,900
10,-40,8499,-681,5331,-700
10,-40,1544,-929,184,-900
10,-40,3493,568,325,600
10,-40,5322,948,2154,900
10,-30,7356,-55,7804,-100
10,-30,5571,-519,4211,-500
10,-30,50,928,8690,900
10,-30,9815,208,6647,200
10,-30,3302,-156,134,-200
10,-30,2753,-5,1393,0
10,-30,4657,-536,1489,-500
10,-30,2163,670,803,700
10,-30,6124,-189,4764,-200
10,-30,7651,-701,4483,-700
10,-20,896,533,9536,500
10,-20,405,470,9045,500
10,-20,7826,809,4658,800
10,-20,1756,423,2204,400
10,-20,6864,773,5504,800
10,-20,2655,265,1295,300
10,-20,9763,-428,8403,-400
10,-20,2138,-619,778,-600
10,-20,8460,907,7100,900
10,-20,1198,-993,1646,-1000
10,-10,3128,-285,1768,-300
10,-10,2201,400,841,400
10,-10,9380,-693,6212,-700
10,-10,2507,-462,1147,-500
10,-10,5132,-915,5580,-900
10,-10,8686,517,7326,500
10,-10,8076,765,4908,800
10,-10,5515,-699,4155,-700
10,-10,5316,501,5764,500
10,-10,701,893,9341,900
10,0,3847,633,2487,600
10,0,2300,711,940,700
10,0,3011,-487,7555,-500
10,0,8539,536,1275,500
10,0,9036,-333,7676,-300
10,0,1412,740,5956,700
10,0,4364,-798,4812,-800
10,0,524,352,972,300
10,0,8050,252,6690,300
10,0,4054,875,8598,900
10,10,1729,-92,369,-100
10,10,8514,322,7154,300
10,10,9069,-857,7709,-900
10,10,5601,489,6049,500
10,10,9120,64,5952,100
10,10,6305,-62,6753,0
10,10,7406,301,7854,300
10,10,7822,99,4654,100
10,10,738,274,3474,200
10,10,9388,-739,9836,-700
10,20,2941,-821,7485,-800
10,20,5127,-760,7863,-700
10,20,4561,470,9105,500
10,20,5992,-1,6440,100
10,20,5161,-721,1993,-700
10,20,4956,661,1788,600
10,20,1414,-14,4150,-100
10,20,444,-558,4987,-500
10,20,7228,-290,1772,-300
10,20,8416,90,7056,0
10,30,6131,-290,8837,900
10,30,6343,-687,8838,900
10,30,4042,-912,8838,900
10,30,5580,-971,8837,900
10,30,7016,193,8838,900
10,30,3815,-546,8838,900
10,30,8527,-663,8837,900
10,30,3197,-369,8838,900
10,30,6622,881,8837,900
10,30,9891,898,8837,900
10,40,4560,-614,8837,900
10,40,9809,-884,8837,900
10,40,1922,-51,8837,900
10,40,3267,-52,8837,900
10,40,8017,-458,8837,900
10,40,4090,-765,8837,900
10,40,8054,-431,8837,900
10,40,3860,380,8837,900
10,40,5084,-542,8837,900
10,40,9784,-194,8837,900
10,50,497,-990,8837,900
10,50,4105,828,8837,900
10,50,4024,-122,8837,900
10,50,2754,630,8837,900
10,50,5670,950,8837,900
10,50,2608,165,8837,900
10,50,2120,-536,8837,900
10,50,3970,846,8837,900
10,50,6198,371,8837,900
10,50,7093,-836,8837,900
20,-100,7130,-650,5770,-600
20,-100,2958,-405,1598,-400
20,-100,1676,-885,316,-900
20,-100,6883,972,5523,900
20,-100,3201,-474,33,-500
20,-100,695,-935,9335,-900
20,-100,1854,356,494,400
20,-100,9702,-914,8342,-900
20,-100,1076,811,9716,800
20,-100,41,391,8681,400
20,-90,5211,-77,2043,-100
20,-90,262,623,8902,600
20,-90,2104,541,744,500
20,-90,6097,99,4737,100
20,-90,8942,-616,9390,-600
20,-90,6748,628,5388,600
20,-90,1315,-691,9955,-700
20,-90,841,-110,9481,-100
20,-90,1786,175,426,200
20,-90,3369,446,2009,400
20,-80,7423,691,6063,700
20,-80,9656,-349,8296,-300
20,-80,1025,613,9665,600
20,-80,3899,793,4347,800
20,-80,7911,141,4743,100
20,-80,3183,111,15,100
20,-80,4860,916,1692,900
20,-80,9004,975,5836,900
20,-80,7548,844,7996,900
20,-80,7902,294,8350,300
20,-70,5948,-113,4588,-100
20,-70,8585,-16,9033,0
20,-70,5607,-835,4247,-800
20,-70,829,757,9469,800
20,-70,1344,-528,9984,-500
20,-70,7641,-426,4473,-400
20,-70,1095,-339,9735,-300
20,-70,1703,-301,2151,-300
20,-70,1986,-755,626,-800
20,-70,4752,-121,1584,-100
20,-60,6323,461,4963,500
20,-60,9887,378,8527,400
20,-60,7175,692,5815,700
20,-60,6893,629,5533,600
20,-60,9953,688,8593,700
20,-60,2664,-525,1304,-500
20,-60,8140,-189,6780,-200
20,-60,3195,-472,1835,-500
20,-60,4897,305,1729,300
20,-60,9364,-539,6196,-500
20,-50,8799,-398,5631,-400
20,-50,9566,-548,8206,-500
20,-50,7805,50,8253,100
20,-50,6111,-198,4751,-200
20,-50,1802,-83,2250,-100
20,-50,7866,-197,8314,-200
20,-50,5529,872,5977,900
20,-50,297,-878,8937,-900
20,-50,5502,263,5950,300
20,-50,8952,-144,5784,-100
20,-40,2784,791,3232,800
20,-40,1853,700,493,700
20,-40,6344,-100,6792,-100
20,-40,6271,-695,4911,-700
20,-40,2238,-462,878,-500
20,-40,9569,-933,8209,-900
20,-40,5862,991,4502,900
20,-40,7122,-960,5762,-1000
20,-40,1268,-326,9908,-300
20,-40,4462,-628,4910,-600
20,-30,8547,681,5379,700
20,-30,1951,-244,591,-200
20,-30,6859,704,5499,700
20,-30,9061,482,5893,500
20,-30,1414,269,1862,300
20,-30,8992,-359,9440,-400
20,-30,4120,-594,4568,-600
20,-30,9265,271,6097,300
20,-30,9656,-33,8296,0
20,-30,7685,435,4517,400
20,-20,3935,299,767,300
20,-20,2350,-760,990,-800
20,-20,3428,-319,3876,-300
20,-20,6320,356,6768,400
20,-20,6469,-758,5109,-800
20,-20,5375,-188,2207,-200
20,-20,5902,863,4542,900
20,-20,8506,467,8954,500
20,-20,7082,-518,7530,-500
20,-20,7906,-450,8354,-500
20,-10,8243,-570,5075,-600
20,-10,7022,14,3854,0
20,-10,3594,584,426,600
20,-10,7303,-598,5943,-600
20,-10,3283,-595,1923,-600
20,-10,8906,598,7546,600
20,-10,3087,-96,3535,-100
20,-10,8183,-730,8631,-700
20,-10,213,-272,8853,-300
20,-10,8691,-33,9139,0
20,0,2277,-955,6821,-1000
20,0,2213,44,853,0
20,0,3798,-499,2438,-500
20,0,5527,-261,4167,-300
20,0,9796,-572,244,-600
20,0,3533,-158,365,-200
20,0,8532,203,5364,200
20,0,9817,345,8457,300
20,0,7192,-704,4024,-700
20,0,318,440,7150,400
20,10,6606,-260,1150,-300
20,10,4328,-699,2968,-700
20,10,9569,95,2305,100
20,10,6263,308,6711,300
20,10,7199,-365,1743,-400
20,10,7002,417,3834,400
20,10,6301,-255,6749,-200
20,10,5711,-12,4351,0
20,10,1368,387,8200,400
20,10,5155,-189,3795,-200
20,20,9293,-184,2029,-300
20,20,6719,-402,1263,-400
20,20,3160,-484,7704,-500
20,20,3589,-54,2229,0
20,20,6842,-368,3675,-400
20,20,4905,464,1737,600
20,20,229,291,7062,400
20,20,9528,214,9975,200
20,20,6944,-103,3776,-200
20,20,7856,-604,6495,-500
20,30,7230,339,8837,900
20,30,9088,285,8837,900
20,30,6660,-14,8837,900
20,30,1769,-879,8837,900
20,30,2606,452,8837,900
20,30,9278,-825,8837,900
20,30,2136,-162,8838,900
20,30,5329,-589,8837,900
20,30,8599,-729,8837,900
20,30,7321,974,8838,900
20,40,7173,-540,8837,900
20,40,7070,154,8837,900
20,40,6848,222,8837,900
20,40,5275,-494,8837,900
20,40,8061,735,8837,900
20,40,7288,254,8837,900
20,40,2258,338,8837,900
20,40,6545,835,8837,900
20,40,7900,219,8837,900
20,40,4393,-356,8837,900
20,50,8790,814,8837,900
20,50,2174,387,8837,900
20,50,5006,643,8837,900
20,50,5492,859,8837,900
20,50,1274,867,8837,900
20,50,6350,-443,8837,900
20,50,1023,299,8837,900
20,50,6320,-839,8837,900
20,50,2356,599,8837,900
20,50,7392,-983,8837,900
30,-100,3627,838,2267,800
30,-100,9802,-391,8442,-400
30,-100,1440,-426,80,-400
30,-100,1267,359,9907,400
30,-100,3630,-496,2270,-500
30,-100,7816,555,8264,600
30,-100,4955,349,1787,300
30,-100,7608,249,6248,200
30,-100,4281,-288,1113,-300
30,-100,9294,831,6126,800
30,-90,8943,855,9391,900
30,-90,5309,-849,2141,-900
30,-90,1419,850,59,900
30,-90,1720,842,2168,800
30,-90,9690,-120,6522,-100
30,-90,4523,591,4971,600
30,-90,4049,133,881,100
30,-90,8215,570,8663,600
30,-90,414,424,9054,400
30,-90,3990,-786,822,-800
30,-80,375,-703,7207,-700
30,-80,5829,-250,6277,-200
30,-80,1483,-143,123,-100
30,-80,3957,-397,789,-400
30,-80,1705,-607,345,-600
30,-80,5669,853,4309,900
30,-80,9459,532,6291,500
30,-80,7307,-513,5947,-500
30,-80,5978,-723,4618,-700
30,-80,3860,-353,4308,-400
30,-70,7882,733,4714,700
30,-70,3842,967,674,900
30,-70,9889,374,8529,400
30,-70,1316,-531,9956,-500
30,-70,8797,688,5629,700
30,-70,7053,278,7501,300
30,-70,451,727,9091,700
30,-70,8050,770,4882,800
30,-70,6328,-471,4968,-500
30,-70,1179,479,9819,500
30,-60,7804,18,8252,0
30,-60,6762,-424,5402,-400
30,-60,3797,844,4245,800
30,-60,7005,-128,3837,-100
30,-60,2097,449,737,400
30,-60,6074,-342,4714,-300
30,-60,3025,-919,1665,-900
30,-60,2601,112,1241,100
30,-60,458,649,9098,600
30,-60,5586,-612,6034,-600
30,-50,4586,90,5034,100
30,-50,9500,593,6332,600
30,-50,1656,-794,2104,-800
30,-50,3840,-168,672,-200
30,-50,8474,365,8922,400
30,-50,3125,621,1765,600
30,-50,6171,-535,4811,-500
30,-50,4503,-27,4951,0
30,-50,9783,-315,8423,-300
30,-50,3408,717,2048,700
30,-40,2104,426,744,400
30,-40,1092,-277,9732,-300
30,-40,441,313,9081,300
30,-40,3693,591,4141,600
30,-40,428,-933,9068,-900
30,-40,3490,174,2130,200
30,-40,3300,-699,1940,-700
30,-40,4069,-42,4517,0
30,-40,7710,-640,6350,-600
30,-40,2479,213,1119,200
30,-30,6084,954,4724,900
30,-30,4986,346,5434,300
30,-30,7977,259,8425,300
30,-30,7977,-865,8425,-900
30,-30,1461,408,101,400
30,-30,2479,-725,1119,-700
30,-30,5151,-325,5599,-300
30,-30,9741,37,8381,0
30,-30,1372,901,12,900
30,-30,5206,-454,2038,-500
30,-20,3872,-913,4320,-900
30,-20,5725,965,6173,900
30,-20,5608,237,4248,200
30,-20,4025,-573,857,-600
30,-20,441,170,7273,200
30,-20,6478,389,5118,400
30,-20,6935,-478,5575,-500
30,-20,3515,518,2155,500
30,-20,9570,-854,8210,-900
30,-20,1360,608,8192,600
30,-10,460,-386,9100,-400
30,-10,6304,-197,4944,-200
30,-10,1634,191,2082,200
30,-10,4534,-603,3174,-600
30,-10,3616,-970,2256,-1000
30,-10,8532,517,7172,500
30,-10,6366,867,5006,900
30,-10,8199,-860,8647,-900
30,-10,1561,319,2009,300
30,-10,4023,-899,855,-900
30,0,323,-1,771,0
30,0,5805,-253,2637,-200
30,0,2946,449,1586,400
30,0,113,-340,8753,-300
30,0,7290,-258,26,-300
30,0,8465,309,8913,300
30,0,6818,-500,3650,-500
30,0,4867,312,3507,300
30,0,9274,59,7914,100
30,0,686,-360,9326,-400
30,10,7444,-601,1988,-600
30,10,8997,-554,7637,-600
30,10,2950,859,7494,900
30,10,2730,-943,9562,-1000
30,10,4723,-439,7459,-400
30,10,9635,742,8275,800
30,10,3424,-718,3872,-800
30,10,1688,498,8520,500
30,10,9765,-485,6597,-500
30,10,9627,30,8267,0
30,20,7184,292,4016,300
30,20,5619,25,8356,0
30,20,5965,-657,6413,-600
30,20,2832,-646,3279,-600
30,20,4921,-574,3561,-600
30,20,3034,-565,3482,-600
30,20,6917,935,7366,900
30,20,4831,-384,3471,-400
30,20,116,-271,6948,-300
30,20,9613,-633,8253,-500
30,30,1108,300,8838,900
30,30,3965,763,8838,900
30,30,3523,-681,8837,900
30,30,6930,-162,8837,900
30,30,9241,495,8837,900
30,30,8245,-851,8837,900
30,30,5630,922,8837,900
30,30,5016,102,8837,900
30,30,3360,-407,8837,900
30,30,6250,484,8837,900
30,40,2565,-162,8837,900
30,40,6419,27,8837,900
30,40,5381,-563,8837,900
30,40,7175,938,8837,900
30,40,480,740,8837,900
30,40,7617,-644,8837,900
30,40,5082,-393,8837,900
30,40,7514,431,8837,900
30,40,3753,-562,8837,900
30,40,8072,-768,8837,900
30,50,217,-30,8837,900
30,50,7300,-1,8837,900
30,50,1436,-483,8837,900
30,50,146,54,8837,900
30,50,4275,-687,8837,900
30,50,1063,-328,8837,900
30,50,8169,-792,8837,900
30,50,2986,-951,8837,900
30,50,2700,590,8837,900
30,50,4167,-831,8837,900
40,-100,4614,293,5062,300
40,-100,1610,-168,250,-200
40,-100,6437,284,6885,300
40,-100,521,638,9161,600
40,-100,8280,33,8728,0
40,-100,4883,-451,1715,-500
40,-100,8064,855,4896,900
40,-100,7501,466,6141,500
40,-100,9021,-994,7661,-1000
40,-100,7661,-56,6301,-100
40,-90,1926,638,566,600
40,-90,3616,-83,2256,-100
40,-90,3787,-776,619,-800
40,-90,8047,356,8495,400
40,-90,4947,132,1779,100
40,-90,5930,-805,4570,-800
40,-90,1630,975,270,900
40,-90,5351,249,2183,200
40,-90,3143,965,1783,900
40,-90,2607,737,1247,700
40,-80,298,-875,8938,-900
40,-80,1823,-825,463,-800
40,-80,1289,-927,9929,-900
40,-80,2774,-43,3222,0
40,-80,8286,7,8734,0
40,-80,9922,810,8562,800
40,-80,1023,-281,9663,-300
40,-80,7529,-394,6169,-400
40,-80,3409,-163,2049,-200
40,-80,2135,479,775,500
40,-70,1558,287,2006,300
40,-70,3646,-256,478,-300
40,-70,6122,-785,4762,-800
40,-70,402,-210,7234,-200
