snr,wifi_db,exp_phase_shift,exp_doppler_shift,found_phase_shift,found_doppler_shift
-10,10,4155,521,4635.0,500
-10,10,2435,774,2915.0,800
-10,10,1370,765,1850.0,800
-10,10,4707,199,5187.0,200
-10,10,1807,-667,2287.0,-700
-10,10,2341,-858,2821.0,-800
-10,10,358,950,838.0,900
-10,20,9853,-783,334.0,-600
-10,20,6785,-162,7266.0,0
-10,20,3277,-15,3756.0,0
-10,20,9426,714,9906.0,800
-10,20,6932,-435,7412.0,-400
-10,20,3749,-936,4230.0,-900
-10,20,2583,537,3063.0,600
-10,20,8043,211,8523.0,200
-10,20,2114,954,2595.0,900
-10,20,9683,748,163.0,800
-10,30,1606,198,8037.0,500
-10,30,4389,-275,8037.0,600
-10,30,4097,708,8038.0,600
-10,30,8410,974,8037.0,500
-10,30,4954,-475,8037.0,600
-10,30,1270,249,8037.0,500
-10,30,7994,911,8038.0,600
-10,30,1123,776,9113.0,200
-10,30,5700,41,8037.0,500
-10,30,7817,307,8037.0,500
-10,40,921,304,8037.0,500
-10,40,6707,876,8037.0,500
-10,40,4492,954,8037.0,500
-10,40,1790,-530,8037.0,500
-10,40,8406,-632,8037.0,500
-10,40,2931,-223,8037.0,500
-10,40,4740,-259,8037.0,500
-10,40,6448,-968,8037.0,500
-10,40,517,-134,8037.0,500
-10,40,6489,777,8037.0,500
-10,50,1745,-908,8037.0,500
-10,50,9144,925,8037.0,500
-10,50,3594,-717,8037.0,500
-10,50,5672,-382,8037.0,500
-10,50,9937,368,8037.0,500
-10,50,6243,-615,8037.0,500
-10,50,8626,692,8037.0,500
-10,50,6771,29,8037.0,500
-10,50,6045,335,8037.0,500
-10,50,3511,-765,8037.0,500
0,-100,4006,-590,4486.0,-600
0,-100,1847,281,2327.0,300
0,-100,8504,-754,8984.0,-800
0,-100,2654,-815,3134.0,-800
0,-100,1688,-998,2168.0,-1000
0,-100,2562,-417,3042.0,-400
0,-100,1351,188,1831.0,200
0,-100,7625,-44,8105.0,0
0,-100,1471,342,1951.0,300
0,-100,669,936,1149.0,900
0,-90,7911,28,8391.0,0
0,-90,9195,-132,9675.0,-100
0,-90,5794,-975,6274.0,-1000
0,-90,9324,-732,9804.0,-700
0,-90,6822,-361,7302.0,-400
0,-90,7529,110,8009.0,100
0,-90,126,-870,606.0,-900
0,-90,2724,-859,3204.0,-900
0,-90,513,638,993.0,600
0,-90,9103,856,9583.0,900
0,-80,6264,712,6744.0,700
0,-80,9173,-24,9653.0,0
0,-80,8421,-814,8901.0,-800
0,-80,7583,233,8063.0,200
0,-80,7855,-191,8335.0,-200
0,-80,6725,649,7205.0,700
0,-80,9734,-901,214.0,-900
0,-80,4215,814,4695.0,800
0,-80,5312,-387,5792.0,-400
0,-80,3888,-823,4368.0,-800
0,-70,7725,-869,8205.0,-900
0,-70,2139,-892,2619.0,-900
0,-70,0,24,480.0,0
0,-70,9555,12,35.0,0
0,-70,2327,-500,2807.0,-500
0,-70,8488,-864,8968.0,-900
0,-70,6562,459,7042.0,500
0,-70,7898,-498,8378.0,-500
0,-70,8184,-36,8664.0,0
0,-70,1356,-362,1836.0,-400
0,-60,533,809,1013.0,800
0,-60,1079,550,1559.0,500
0,-60,2023,376,2503.0,400
0,-60,5901,-447,6381.0,-500
0,-60,172,-591,652.0,-600
0,-60,5414,562,5894.0,600
0,-60,8914,-870,9394.0,-900
0,-60,3132,-947,3612.0,-900
0,-60,5761,812,6241.0,800
0,-60,141,400,621.0,400
0,-50,9704,546,184.0,600
0,-50,1414,-948,1894.0,-1000
0,-50,3473,893,3953.0,900
0,-50,7628,-141,8108.0,-100
0,-50,4720,-420,5200.0,-400
0,-50,9543,-244,23.0,-300
0,-50,441,301,921.0,300
0,-50,7357,275,7837.0,300
0,-50,1037,-224,1517.0,-200
0,-50,4442,634,4922.0,600
0,-40,9717,-581,197.0,-600
0,-40,5518,691,5998.0,700
0,-40,5939,414,6419.0,400
0,-40,8272,-385,8752.0,-400
0,-40,8561,882,9041.0,900
0,-40,4540,-459,5020.0,-500
0,-40,6032,-285,6512.0,-300
0,-40,5917,-969,6397.0,-1000
0,-40,1016,-726,1496.0,-700
0,-40,2970,-422,3450.0,-400
0,-30,2374,621,2854.0,600
0,-30,6682,-562,7162.0,-600
0,-30,2905,173,3385.0,200
0,-30,6824,-691,7304.0,-700
0,-30,2032,-686,2512.0,-700
0,-30,3932,-543,4412.0,-500
0,-30,5068,-478,5548.0,-500
0,-30,9141,934,9621.0,900
0,-30,1370,-732,1850.0,-700
0,-30,4964,386,5444.0,400
0,-20,884,236,1364.0,200
0,-20,5114,-589,5594.0,-600
0,-20,4179,-188,4659.0,-200
0,-20,4774,-423,5254.0,-400
0,-20,2554,994,3034.0,900
0,-20,3745,697,4225.0,700
0,-20,305,-416,785.0,-400
0,-20,7282,-755,7762.0,-800
0,-20,7004,361,7484.0,400
0,-20,5300,952,5780.0,900
0,-10,6653,-398,7133.0,-400
0,-10,2825,-441,3305.0,-400
0,-10,3639,632,4119.0,600
0,-10,8568,214,9048.0,200
0,-10,8750,860,9230.0,900
0,-10,8689,451,9169.0,500
0,-10,9132,-662,9612.0,-700
0,-10,5713,-176,6193.0,-200
0,-10,7661,259,8141.0,300
0,-10,3476,737,3956.0,700
0,0,1475,-294,1955.0,-300
0,0,6065,599,6545.0,600
0,0,3024,-69,3504.0,-100
0,0,2139,-838,2619.0,-800
0,0,152,-112,632.0,-100
0,0,3173,142,3653.0,100
0,0,6694,708,7174.0,700
0,0,8810,78,9290.0,100
0,0,899,633,1379.0,600
0,0,4035,278,4515.0,300
0,10,9310,627,9790.0,600
0,10,9450,34,9930.0,0
0,10,6168,701,6648.0,700
0,10,4168,-182,4648.0,-200
0,10,9448,-249,9928.0,-200
0,10,2049,-990,2529.0,-1000
0,10,1721,322,2201.0,300
0,10,2735,881,3215.0,900
0,10,5519,675,5999.0,700
0,10,3413,708,3893.0,700
0,20,8276,204,8756.0,100
0,20,2196,-584,2676.0,-600
0,20,7805,-674,8285.0,-800
0,20,8112,744,8592.0,700
0,20,3838,873,4319.0,800
0,20,7869,-938,8349.0,-1000
0,20,6086,-703,6566.0,-700
0,20,9944,821,424.0,800
0,20,9646,828,125.0,800
0,20,1800,-595,2281.0,-500
0,30,9217,-787,9697.0,-800
0,30,884,945,8037.0,500
0,30,3339,181,8037.0,500
0,30,323,-695,8037.0,600
0,30,4733,998,8037.0,500
0,30,1276,938,8037.0,500
0,30,3826,-697,8037.0,500
0,30,6888,-67,8037.0,500
0,30,6951,120,8037.0,500
0,30,3093,-155,8038.0,600
0,40,1975,427,8037.0,500
0,40,8829,-580,8037.0,500
0,40,3070,399,8037.0,500
0,40,9959,125,8037.0,500
0,40,8954,-554,8037.0,500
0,40,1354,-536,8037.0,500
0,40,521,721,8037.0,500
0,40,9425,-257,8037.0,500
0,40,8917,-442,8037.0,500
0,40,1730,24,8037.0,500
0,50,3764,-806,8037.0,500
0,50,2461,-700,8037.0,500
0,50,1365,-611,8037.0,500
0,50,1116,-777,8037.0,500
0,50,918,39,8037.0,500
0,50,3993,889,8037.0,500
0,50,9819,-542,8037.0,500
0,50,1603,-280,8037.0,500
0,50,5947,206,8037.0,500
0,50,9152,-842,8037.0,500
10,-100,2997,775,3477.0,800
10,-100,5558,221,6038.0,200
10,-100,108,-318,588.0,-300
10,-100,4588,-929,5068.0,-900
10,-100,8987,7,9467.0,0
10,-100,8923,-967,9403.0,-1000
10,-100,4240,954,4720.0,900
10,-100,7546,-318,8026.0,-300
10,-100,8731,-137,9211.0,-100
10,-100,7872,-416,8352.0,-400
10,-90,7119,-848,7599.0,-800
10,-90,6327,932,6807.0,900
10,-90,6251,231,6731.0,200
10,-90,306,-697,786.0,-700
10,-90,675,933,1155.0,900
10,-90,1750,-718,2230.0,-700
10,-90,8587,393,9067.0,400
10,-90,5427,300,5907.0,300
10,-90,9027,266,9507.0,300
10,-90,6469,-931,6949.0,-900
10,-80,9341,253,9821.0,300
10,-80,8731,-102,9211.0,-100
10,-80,9029,45,9509.0,0
10,-80,7140,-753,7620.0,-800
10,-80,8791,985,9271.0,900
10,-80,8047,899,8527.0,900
10,-80,626,-528,1106.0,-500
10,-80,1587,231,2067.0,200
10,-80,7639,-801,8119.0,-800
10,-80,3652,-213,4132.0,-200
10,-70,6420,302,6900.0,300
10,-70,6714,447,7194.0,500
10,-70,3275,-558,3755.0,-600
10,-70,5646,808,6126.0,800
10,-70,7996,155,8476.0,200
10,-70,1031,-381,1511.0,-400
10,-70,368,569,848.0,600
10,-70,5306,-952,5786.0,-900
10,-70,6395,-903,6875.0,-900
10,-70,6917,-724,7397.0,-700
10,-60,8826,-102,9306.0,-100
10,-60,3989,112,4469.0,100
10,-60,8762,830,9242.0,800
10,-60,2268,-828,2748.0,-800
10,-60,4814,-835,5294.0,-800
10,-60,9084,798,9564.0,800
10,-60,2629,-332,3109.0,-300
10,-60,2981,397,3461.0,400
10,-60,3574,-303,4054.0,-300
10,-60,7122,155,7602.0,200
10,-50,9346,-788,9826.0,-800
10,-50,3550,-192,4030.0,-200
10,-50,2897,-190,3377.0,-200
10,-50,5814,-880,6294.0,-900
10,-50,8292,-162,8772.0,-200
10,-50,7379,-267,7859.0,-300
10,-50,982,-684,1462.0,-700
10,-50,4615,-44,5095.0,0
10,-50,8852,-887,9332.0,-900
10,-50,8601,-359,9081.0,-400
10,-40,7476,428,7956.0,400
10,-40,8925,48,9405.0,100
10,-40,8984,844,9464.0,800
10,-40,2930,-399,3410.0,-400
10,-40,7221,177,7701.0,200
10,-40,3584,-120,4064.0,-100
10,-40,5168,447,5648.0,500
10,-40,8837,-336,9317.0,-300
10,-40,2123,-262,2603.0,-300
10,-40,7191,-190,7671.0,-200
10,-30,4198,140,4678.0,100
10,-30,7485,559,7965.0,600
10,-30,949,510,1429.0,500
10,-30,893,-944,1373.0,-900
10,-30,140,399,620.0,400
10,-30,5329,-5,5809.0,0
10,-30,8944,391,9424.0,400
10,-30,8682,960,9162.0,900
10,-30,6991,-42,7471.0,0
10,-30,3487,523,3967.0,500
10,-20,2396,726,2876.0,700
10,-20,7849,991,8329.0,900
10,-20,9160,-80,9640.0,-100
10,-20,5482,-48,5962.0,0
10,-20,9818,324,298.0,300
10,-20,3381,336,3861.0,300
10,-20,5110,-894,5590.0,-900
10,-20,7067,-483,7547.0,-500
10,-20,4251,983,4731.0,900
10,-20,1624,763,2104.0,800
10,-10,9169,629,9649.0,600
10,-10,1044,-997,1524.0,-1000
10,-10,3313,-861,3793.0,-900
10,-10,3491,-825,3971.0,-800
10,-10,9501,739,9981.0,700
10,-10,6373,-687,6853.0,-700
10,-10,2371,-341,2851.0,-300
10,-10,7416,859,7896.0,900
10,-10,7896,-548,8376.0,-500
10,-10,8277,141,8757.0,100
10,0,1881,881,2361.0,900
10,0,1418,896,1898.0,900
10,0,2936,-605,3416.0,-600
10,0,7291,-844,7771.0,-800
10,0,1212,-158,1692.0,-200
10,0,9779,-159,259.0,-200
10,0,4030,31,4510.0,0
10,0,4516,-642,4996.0,-600
10,0,4092,-123,4572.0,-100
10,0,4113,816,4593.0,800
10,10,366,-220,846.0,-200
10,10,7192,617,7672.0,600
10,10,9123,-955,9603.0,-900
10,10,4499,-889,4979.0,-900
10,10,9884,563,364.0,600
10,10,5311,-523,5791.0,-600
10,10,6400,148,6880.0,200
10,10,2954,631,3434.0,600
10,10,5270,-245,5750.0,-300
10,10,640,982,1120.0,900
10,20,6595,-673,7074.0,-800
10,20,7420,249,7900.0,200
10,20,6006,549,6486.0,500
10,20,8948,200,9428.0,200
10,20,7560,824,8040.0,700
10,20,7607,-520,8086.0,-500
10,20,4103,-836,4583.0,-800
10,20,6695,-293,7175.0,-400
10,20,9715,-383,195.0,-400
10,20,1335,-117,1815.0,0
10,30,7965,-210,8037.0,500
10,30,3878,662,8037.0,500
10,30,9807,-494,8037.0,500
10,30,7190,-459,8037.0,500
10,30,9567,892,8037.0,500
10,30,6914,980,8037.0,500
10,30,4859,687,8037.0,500
10,30,4035,-327,8037.0,500
10,30,6340,-769,8037.0,500
10,30,9691,-771,8037.0,500
10,40,8567,-191,8037.0,500
10,40,6656,-145,8037.0,500
10,40,1928,-65,8037.0,500
10,40,8506,-1,8037.0,500
10,40,482,777,8037.0,500
10,40,1635,-193,8037.0,500
10,40,840,-544,8037.0,500
10,40,4362,-718,8037.0,500
10,40,3226,124,8037.0,500
10,40,9406,-872,8037.0,500
10,50,8564,-262,8037.0,500
10,50,8259,975,8037.0,500
10,50,2862,-161,8037.0,500
10,50,1079,32,8037.0,500
10,50,7526,677,8037.0,500
10,50,2159,-81,8037.0,500
10,50,7338,429,8037.0,500
10,50,3542,12,8037.0,500
10,50,7160,524,8037.0,500
10,50,6249,-568,8037.0,500
20,-100,4667,992,5147.0,900
20,-100,1150,157,1630.0,200
20,-100,2274,816,2754.0,800
20,-100,7652,-671,8132.0,-700
20,-100,6688,-252,7168.0,-300
20,-100,7560,-368,8040.0,-400
20,-100,7641,235,8121.0,200
20,-100,4343,919,4823.0,900
20,-100,1004,-180,1484.0,-200
20,-100,5376,-802,5856.0,-800
20,-90,5053,-832,5533.0,-800
20,-90,8314,412,8794.0,400
20,-90,6017,-945,6497.0,-900
20,-90,5531,-755,6011.0,-800
20,-90,597,-914,1077.0,-900
20,-90,528,266,1008.0,300
20,-90,6996,262,7476.0,300
20,-90,2178,536,2658.0,500
20,-90,7458,-188,7938.0,-200
20,-90,4997,-1000,5477.0,-1000
20,-80,1755,-688,2235.0,-700
20,-80,4782,-294,5262.0,-300
20,-80,8393,-899,8873.0,-900
20,-80,5788,258,6268.0,300
20,-80,2804,-116,3284.0,-100
20,-80,2876,-45,3356.0,0
20,-80,4070,-503,4550.0,-500
20,-80,256,-124,736.0,-100
20,-80,9761,393,241.0,400
20,-80,9865,-955,345.0,-1000
20,-70,2199,625,2679.0,600
20,-70,1152,858,1632.0,900
20,-70,3014,-601,3494.0,-600
20,-70,2908,-901,3388.0,-900
20,-70,6271,606,6751.0,600
20,-70,2522,249,3002.0,200
20,-70,5006,-690,5486.0,-700
20,-70,7981,-935,8461.0,-900
20,-70,7264,-104,7744.0,-100
20,-70,9780,531,260.0,500
20,-60,3462,34,3942.0,0
20,-60,7126,99,7606.0,100
20,-60,2458,65,2938.0,100
20,-60,364,-588,844.0,-600
20,-60,4853,303,5333.0,300
20,-60,3553,689,4033.0,700
20,-60,2808,70,3288.0,100
20,-60,7592,-713,8072.0,-700
20,-60,7298,-320,7778.0,-300
20,-60,1189,-325,1669.0,-300
20,-50,9098,680,9578.0,700
20,-50,7935,-862,8415.0,-900
20,-50,3163,-75,3643.0,-100
20,-50,3363,782,3843.0,800
20,-50,6531,-893,7011.0,-900
20,-50,1995,-733,2475.0,-700
20,-50,647,399,1127.0,400
20,-50,9958,-741,438.0,-700
20,-50,1803,-509,2283.0,-500
20,-50,3786,437,4266.0,400
20,-40,2601,-153,3081.0,-200
20,-40,6179,-390,6659.0,-400
20,-40,7978,569,8458.0,600
20,-40,3854,803,4334.0,800
20,-40,6242,350,6722.0,300
20,-40,131,-531,611.0,-500
20,-40,7334,436,7814.0,400
20,-40,5656,169,6136.0,200
20,-40,1626,989,2106.0,900
20,-40,4191,743,4671.0,700
20,-30,6431,-400,6911.0,-400
20,-30,6117,-530,6597.0,-500
20,-30,3228,93,3708.0,100
20,-30,91,-850,571.0,-800
20,-30,5016,322,5496.0,300
20,-30,6692,-550,7172.0,-600
20,-30,2719,129,3199.0,100
20,-30,6137,-174,6617.0,-200
20,-30,1882,945,2362.0,900
20,-30,9136,-547,9616.0,-500
20,-20,6116,915,6596.0,900
20,-20,5919,-836,6399.0,-800
20,-20,9399,-164,9879.0,-200
20,-20,7624,-114,8104.0,-100
20,-20,3566,-698,4046.0,-700
20,-20,9926,-392,406.0,-400
20,-20,1340,614,1820.0,600
20,-20,7271,658,7751.0,700
20,-20,4945,744,5425.0,700
20,-20,8222,-325,8702.0,-300
20,-10,2928,68,3408.0,100
20,-10,8770,322,9250.0,300
20,-10,4544,741,5024.0,700
20,-10,8932,287,9412.0,300
20,-10,6682,-739,7162.0,-700
20,-10,5493,586,5973.0,600
20,-10,713,337,1193.0,300
20,-10,6120,383,6600.0,400
20,-10,2057,790,2537.0,800
20,-10,2025,-806,2505.0,-800
20,0,9960,-46,440.0,-100
20,0,5067,28,5547.0,0
20,0,898,154,1378.0,200
20,0,4090,-226,4570.0,-200
20,0,1184,252,1664.0,300
20,0,6477,-345,6957.0,-300
20,0,8713,-412,9193.0,-400
20,0,1021,452,1501.0,500
20,0,1809,-335,2289.0,-300
20,0,3062,-507,3542.0,-500
20,10,3512,-228,3992.0,-200
20,10,5289,483,5769.0,500
20,10,7837,-336,8317.0,-300
20,10,5745,-108,6225.0,-100
20,10,9700,85,180.0,100
20,10,8440,285,8920.0,300
20,10,1449,15,1929.0,0
20,10,2869,381,3349.0,400
20,10,4688,-338,5168.0,-300
20,10,9809,-233,289.0,-200
20,20,2464,302,2943.0,300
20,20,7047,455,7528.0,400
20,20,8972,183,9451.0,300
20,20,5818,703,6298.0,700
20,20,2462,343,2942.0,400
20,20,1857,489,2337.0,500
20,20,3537,-82,4016.0,-100
20,20,4240,-144,4719.0,-200
20,20,1076,437,1556.0,400
20,20,552,976,1032.0,900
20,30,8190,777,8037.0,500
20,30,2735,-599,3214.0,-800
20,30,8623,888,8037.0,600
20,30,2318,450,8037.0,500
20,30,7911,-415,8391.0,-300
20,30,1164,-556,8037.0,500
20,30,8668,-442,8037.0,500
20,30,1744,-7,8037.0,500
20,30,4700,-227,8037.0,500
20,30,172,960,8037.0,500
20,40,2800,-390,8037.0,500
20,40,5289,683,8037.0,500
20,40,7182,-638,8037.0,500
20,40,3611,-81,8037.0,500
20,40,8008,935,8037.0,500
20,40,6127,-61,8037.0,500
20,40,6849,-1,8037.0,500
20,40,9053,-930,8037.0,500
20,40,3003,-728,8037.0,500
20,40,526,-503,8037.0,500
20,50,2700,-876,8037.0,500
20,50,3674,921,8037.0,500
20,50,5815,-103,8037.0,500
20,50,1113,-325,8037.0,500
20,50,587,-535,8037.0,500
20,50,851,-306,8037.0,500
20,50,6129,559,8037.0,500
20,50,6469,-313,8037.0,500
20,50,9948,-583,8037.0,500
20,50,3351,468,8037.0,500
30,-100,8654,798,9134.0,800
30,-100,4494,295,4974.0,300
30,-100,3198,618,3678.0,600
30,-100,2624,-528,3104.0,-500
30,-100,2906,-591,3386.0,-600
30,-100,9793,-759,273.0,-800
30,-100,8369,-185,8849.0,-200
30,-100,1688,-177,2168.0,-200
30,-100,132,36,612.0,0
30,-100,7059,-410,7539.0,-400
30,-90,4528,15,5008.0,0
30,-90,4942,-52,5422.0,-100
30,-90,4150,236,4630.0,200
30,-90,4603,973,5083.0,900
30,-90,395,-777,875.0,-800
30,-90,2272,-327,2752.0,-300
30,-90,932,-758,1412.0,-800
30,-90,5150,994,5630.0,900
30,-90,9742,-581,222.0,-600
30,-90,6165,585,6645.0,600
30,-80,3608,-626,4088.0,-600
30,-80,2817,752,3297.0,800
30,-80,1735,-266,2215.0,-300
30,-80,1809,-809,2289.0,-800
30,-80,6059,899,6539.0,900
30,-80,3700,-507,4180.0,-500
30,-80,5065,-915,5545.0,-900
30,-80,8183,433,8663.0,400
30,-80,7422,999,7902.0,900
30,-80,9864,-806,344.0,-800
30,-70,404,-76,884.0,-100
30,-70,460,560,940.0,600
30,-70,8777,-654,9257.0,-700
30,-70,7438,460,7918.0,500
30,-70,6418,-275,6898.0,-300
30,-70,2331,-943,2811.0,-900
30,-70,6374,960,6854.0,900
30,-70,4109,807,4589.0,800
30,-70,5186,926,5666.0,900
30,-70,1640,-699,2120.0,-700
30,-60,7588,106,8068.0,100
30,-60,2773,-126,3253.0,-100
30,-60,8379,711,8859.0,700
30,-60,9858,-444,338.0,-400
30,-60,4026,-196,4506.0,-200
30,-60,9592,29,72.0,0
30,-60,5728,459,6208.0,500
30,-60,1629,527,2109.0,500
30,-60,3700,408,4180.0,400
30,-60,5512,-879,5992.0,-900
30,-50,8565,896,9045.0,900
30,-50,3498,-715,3978.0,-700
30,-50,2739,-908,3219.0,-900
30,-50,601,775,1081.0,800
30,-50,305,699,785.0,700
30,-50,8188,-868,8668.0,-900
30,-50,575,762,1055.0,800
30,-50,2213,461,2693.0,500
30,-50,7149,-266,7629.0,-300
30,-50,4660,807,5140.0,800
30,-40,9160,-404,9640.0,-400
30,-40,6616,-666,7096.0,-700
30,-40,7987,303,8467.0,300
30,-40,5349,-27,5829.0,0
30,-40,1777,-27,2257.0,0
30,-40,3092,892,3572.0,900
30,-40,971,-891,1451.0,-900
30,-40,2851,45,3331.0,0
30,-40,4530,-956,5010.0,-900
30,-40,3129,22,3609.0,0
30,-30,5441,714,5921.0,700
30,-30,8750,101,9230.0,100
30,-30,1615,-31,2095.0,0
30,-30,5106,-368,5586.0,-400
30,-30,4565,398,5045.0,400
30,-30,8163,-284,8643.0,-300
30,-30,1954,110,2434.0,100
30,-30,75,-572,555.0,-600
30,-30,2803,694,3283.0,700
30,-30,3281,-330,3761.0,-300
30,-20,9247,-732,9727.0,-700
30,-20,1212,-402,1692.0,-400
30,-20,1508,516,1988.0,500
30,-20,8027,-170,8507.0,-200
30,-20,4248,-527,4728.0,-500
30,-20,8124,961,8604.0,900
30,-20,40,116,520.0,100
30,-20,6699,-156,7179.0,-200
30,-20,5266,402,5746.0,400
30,-20,7806,-746,8286.0,-700
30,-10,4919,898,5399.0,900
30,-10,4718,895,5198.0,900
30,-10,5548,874,6028.0,900
30,-10,8751,384,9231.0,400
30,-10,6830,417,7310.0,400
30,-10,2997,-9,3477.0,0
30,-10,7393,-4,7873.0,0
30,-10,9543,2,23.0,0
30,-10,9063,107,9543.0,100
30,-10,252,-201,732.0,-200
30,0,7053,-389,7533.0,-400
30,0,7196,-217,7676.0,-200
30,0,1478,10,1958.0,0
30,0,4085,-726,4565.0,-700
30,0,6736,-746,7216.0,-800
30,0,6364,-338,6844.0,-400
30,0,5543,489,6023.0,500
30,0,8176,-494,8656.0,-500
30,0,8827,488,9307.0,500
30,0,3896,692,4376.0,700
30,10,992,197,1472.0,200
30,10,8406,-219,8886.0,-200
30,10,363,-781,843.0,-800
30,10,6616,77,7096.0,100
30,10,5405,-942,5885.0,-900
30,10,7100,581,7580.0,600
30,10,8521,-833,9001.0,-800
30,10,9596,771,76.0,800
30,10,2720,-893,3200.0,-900
30,10,6663,846,7143.0,900
30,20,1600,-786,2080.0,-800
30,20,4683,-624,5163.0,-600
30,20,5857,603,6337.0,600
30,20,7833,-799,8313.0,-900
30,20,7113,-427,7593.0,-400
30,20,7156,-871,7636.0,-900
30,20,5448,700,5928.0,600
30,20,6338,-294,6818.0,-200
30,20,7309,-200,7790.0,-200
30,20,1231,-745,1711.0,-700
30,30,1491,-165,8037.0,500
30,30,8405,414,8885.0,500
30,30,3566,-563,8037.0,500
30,30,8543,-184,8037.0,500
30,30,8194,944,8037.0,500
30,30,9385,-392,8037.0,600
30,30,1907,797,8037.0,500
30,30,6653,443,8037.0,500
30,30,1689,533,8037.0,500
30,30,3659,846,8037.0,500
30,40,8168,336,8037.0,500
30,40,9523,-170,8037.0,500
30,40,3206,-283,8037.0,500
30,40,5037,480,8037.0,500
30,40,188,29,8037.0,500
30,40,6425,281,8037.0,500
30,40,40,444,8037.0,500
30,40,5231,862,8037.0,500
30,40,5876,786,8037.0,500
30,40,1730,360,8037.0,500
30,50,8416,978,8037.0,500
30,50,2041,919,8037.0,500
30,50,647,134,8037.0,500
30,50,3915,607,8037.0,500
30,50,1393,-611,8037.0,500
30,50,5807,101,8037.0,500
30,50,6561,-634,8037.0,500
30,50,8056,969,8037.0,500
30,50,1179,116,8037.0,500
30,50,3223,221,8037.0,500
40,-100,4689,-638,5169.0,-600
40,-100,1462,503,1942.0,500
40,-100,2616,21,3096.0,0
40,-100,9102,479,9582.0,500
40,-100,1637,269,2117.0,300
40,-100,917,-237,1397.0,-200
40,-100,5197,-960,5677.0,-1000
40,-100,1595,-945,2075.0,-1000
40,-100,9828,-678,308.0,-700
40,-100,2982,460,3462.0,500
40,-90,943,167,1423.0,200
40,-90,4227,-773,4707.0,-800
40,-90,2679,48,3159.0,0
40,-90,7945,-863,8425.0,-900
40,-90,757,-855,1237.0,-900
40,-90,3729,-597,4209.0,-600
40,-90,368,-704,848.0,-700
40,-90,7397,-498,7877.0,-500
40,-90,5884,143,6364.0,100
40,-90,2220,469,2700.0,500
40,-80,4184,-439,4664.0,-400
40,-80,7179,952,7659.0,900
40,-80,5431,-194,5911.0,-200
40,-80,1311,-477,1791.0,-500
40,-80,254,-878,734.0,-900
40,-80,4785,-409,5265.0,-400
40,-80,632,-219,1112.0,-200
40,-80,1893,230,2373.0,200
40,-80,598,-317,1078.0,-300
40,-80,3125,-621,3605.0,-600
40,-70,3111,-875,3591.0,-900
40,-70,372,475,852.0,500
40,-70,9786,372,266.0,400
40,-70,1048,-462,1528.0,-500
40,-70,3676,-43,4156.0,0
40,-70,4240,523,4720.0,500
40,-70,6254,416,6734.0,400
40,-70,6115,941,6595.0,900
40,-70,3928,116,4408.0,100
40,-70,5946,-915,6426.0,-900
40,-60,7246,30,7726.0,0
40,-60,4495,-644,4975.0,-600
40,-60,473,275,953.0,300
40,-60,6032,-506,6512.0,-500
40,-60,7170,-944,7650.0,-900
40,-60,3368,577,3848.0,600
40,-60,6457,117,6937.0,100
40,-60,6746,997,7226.0,900
40,-60,3884,916,4364.0,900
40,-60,2977,-166,3457.0,-200
40,-50,1377,-461,1857.0,-500
40,-50,1768,259,2248.0,300
40,-50,7804,-291,8284.0,-300
40,-50,2812,-387,3292.0,-400
40,-50,9766,862,246.0,900
40,-50,362,-239,842.0,-200
40,-50,7608,-293,8088.0,-300
40,-50,3291,221,3771.0,200
40,-50,9471,-767,9951.0,-800
40,-50,4696,391,5176.0,400
40,-40,1775,-667,2255.0,-700
40,-40,5505,65,5985.0,100
40,-40,2308,380,2788.0,400
40,-40,7442,380,7922.0,400
40,-40,2602,-466,3082.0,-500
40,-40,5898,659,6378.0,700
40,-40,2315,-149,2795.0,-100
40,-40,6631,390,7111.0,400
40,-40,3262,-722,3742.0,-700
40,-40,2751,591,3231.0,600
40,-30,3894,-923,4374.0,-900
40,-30,6039,-183,6519.0,-200
40,-30,3359,87,3839.0,100
40,-30,4421,-458,4901.0,-500
40,-30,9499,-741,9979.0,-700
40,-30,459,411,939.0,400
40,-30,4541,-229,5021.0,-200
40,-30,495,506,975.0,500
40,-30,43,282,523.0,300
40,-30,7269,87,7749.0,100
40,-20,548,470,1028.0,500
40,-20,348,349,828.0,300
40,-20,8009,762,8489.0,800
40,-20,9329,518,9809.0,500
40,-20,5433,-222,5913.0,-200
40,-20,5082,748,5562.0,700
40,-20,3419,478,3899.0,500
40,-20,6251,876,6731.0,900
40,-20,2717,449,3197.0,500
40,-20,7181,939,7661.0,900
40,-10,7505,48,7985.0,0
40,-10,1942,-814,2422.0,-800
40,-10,3682,-800,4162.0,-800
40,-10,9699,-44,179.0,0
40,-10,6240,227,6720.0,200
40,-10,7561,-619,8041.0,-600
40,-10,6539,-127,7019.0,-100
40,-10,5766,-454,6246.0,-500
40,-10,7238,-21,7718.0,0
40,-10,6773,157,7253.0,200
40,0,5005,-429,5485.0,-400
40,0,4971,-42,5451.0,0
40,0,3789,908,4269.0,900
40,0,7689,-361,8169.0,-400
40,0,6532,-467,7012.0,-500
40,0,7945,663,8425.0,700
40,0,4743,968,5223.0,900
40,0,9462,-236,9942.0,-200
40,0,5811,205,6291.0,200
40,0,1063,-717,1543.0,-700
40,10,4022,105,4502.0,100
40,10,6729,-659,7209.0,-700
40,10,2152,-10,2632.0,0
