time,lat,lon,freq_index,peak_val,noise_mean
20260805_140842,43.134364,-70.926621,11,3,1
20260805_140843,43.134364,-70.926621,12,4,1
20260805_140843,43.134364,-70.926621,13,3,1
20260805_140844,43.134364,-70.926621,14,3,1
20260805_140844,43.134364,-70.926621,15,6,2
20260805_140845,43.134364,-70.926621,16,4,2
20260805_140845,43.134363,-70.926621,17,3,2
20260805_140846,43.134363,-70.926621,18,2,1
20260805_140846,43.134363,-70.926621,19,7,2
20260805_140847,43.134363,-70.926621,20,4,2
20260805_140847,43.134363,-70.926621,0,4,2
20260805_140848,43.134363,-70.926621,1,5,2
20260805_140848,43.134363,-70.926621,2,5,2
20260805_140849,43.134363,-70.926621,3,9,4
20260805_140849,43.134363,-70.926621,4,6,2
20260805_140850,43.134363,-70.926621,5,5,2
20260805_140850,43.134363,-70.926621,6,16,5
20260805_140851,43.134363,-70.926621,7,17,8
20260805_140851,43.134363,-70.926621,8,12,6
20260805_140852,43.134363,-70.926621,9,8,3
20260805_140852,43.134363,-70.926621,10,4,2
20260805_140853,43.134363,-70.926621,11,3,2
20260805_140853,43.134363,-70.926621,12,4,2
20260805_140854,43.134363,-70.926621,13,5,2
20260805_140854,43.134363,-70.926621,14,4,2
20260805_140855,43.134363,-70.926621,15,6,2
20260805_140855,43.134363,-70.926621,16,6,3
20260805_140856,43.134363,-70.926621,17,4,2
20260805_140856,43.134363,-70.926621,18,5,3
20260805_140857,43.134363,-70.926622,19,7,3
20260805_140857,43.134363,-70.926622,20,8,3
20260805_140858,43.134363,-70.926622,0,6,2
20260805_140858,43.134363,-70.926622,1,3,2
20260805_140859,43.134363,-70.926622,2,4,2
20260805_140859,43.134363,-70.926622,3,10,4
20260805_140900,43.134363,-70.926622,4,7,3
20260805_140900,43.134363,-70.926622,5,5,3
20260805_140901,43.134363,-70.926622,6,9,3
20260805_140901,43.134363,-70.926622,7,21,10
20260805_140902,43.134363,-70.926622,8,8,4
20260805_140902,43.134363,-70.926622,9,7,3
20260805_140903,43.134363,-70.926622,10,6,2
20260805_140903,43.134363,-70.926622,11,3,2
20260805_140904,43.134363,-70.926622,12,4,2
20260805_140904,43.134363,-70.926622,13,4,2
20260805_140905,43.134362,-70.926622,14,4,2
20260805_140905,43.134362,-70.926622,15,6,1
20260805_140906,43.134362,-70.926622,16,4,1
20260805_140906,43.134362,-70.926622,17,2,1
20260805_140907,43.134362,-70.926622,18,3,1
20260805_140908,43.134362,-70.926622,19,6,2
20260805_140908,43.134362,-70.926623,20,3,1
20260805_140909,43.134362,-70.926623,0,3,1
20260805_140909,43.134362,-70.926623,1,2,1
20260805_140910,43.134362,-70.926623,2,4,1
20260805_140910,43.134362,-70.926623,3,7,2
20260805_140911,43.134362,-70.926623,4,7,3
20260805_140911,43.134362,-70.926623,5,6,2
20260805_140912,43.134362,-70.926623,6,14,4
20260805_140912,43.134362,-70.926623,7,16,7
20260805_140913,43.134362,-70.926623,8,16,7
20260805_140913,43.134362,-70.926623,9,10,4
20260805_140914,43.134362,-70.926623,10,5,2
20260805_140914,43.134362,-70.926623,11,4,2
20260805_140915,43.134362,-70.926623,12,4,2
20260805_140915,43.134362,-70.926623,13,4,2
20260805_140916,43.134362,-70.926623,14,3,2
20260805_140916,43.134362,-70.926624,15,4,2
20260805_140917,43.134362,-70.926624,16,4,2
20260805_140917,43.134362,-70.926624,17,3,1
20260805_140918,43.134362,-70.926624,18,5,2
20260805_140918,43.134362,-70.926624,19,6,3
20260805_140919,43.134362,-70.926624,20,4,2
20260805_140919,43.134362,-70.926624,0,7,3
20260805_140920,43.134362,-70.926624,1,4,2
20260805_140920,43.134362,-70.926624,2,4,2
20260805_140921,43.134362,-70.926624,3,10,4
20260805_140921,43.134362,-70.926624,4,7,3
20260805_140922,43.134362,-70.926624,5,7,3
20260805_140922,43.134362,-70.926624,6,8,4
20260805_140923,43.134362,-70.926624,7,21,9
20260805_140923,43.134362,-70.926624,8,8,4
20260805_140924,43.134362,-70.926624,9,6,3
20260805_140924,43.134362,-70.926624,10,3,2
20260805_140925,43.134362,-70.926624,11,4,2
20260805_140925,43.134362,-70.926624,12,4,2
20260805_140926,43.134362,-70.926624,13,4,2
20260805_140926,43.134362,-70.926624,14,3,2
20260805_140927,43.134362,-70.926624,15,6,2
20260805_140927,43.134362,-70.926624,16,4,2
20260805_140928,43.134362,-70.926624,17,4,2
20260805_140928,43.134362,-70.926624,18,5,2
20260805_140929,43.134362,-70.926624,19,8,3
20260805_140929,43.134362,-70.926624,20,5,2
20260805_140930,43.134362,-70.926624,0,4,2
20260805_140930,43.134362,-70.926624,1,3,1
20260805_140931,43.134362,-70.926624,2,3,1
20260805_140931,43.134362,-70.926625,3,7,3
20260805_140932,43.134362,-70.926625,4,7,2
20260805_140932,43.134362,-70.926625,5,6,2
20260805_140933,43.134362,-70.926625,6,13,4
20260805_140933,43.134362,-70.926625,7,16,7
20260805_140934,43.134362,-70.926625,8,7,3
20260805_140934,43.134362,-70.926625,9,9,3
20260805_140935,43.134362,-70.926625,10,5,2
20260805_140935,43.134362,-70.926625,11,3,2
20260805_140936,43.134362,-70.926625,12,6,3
20260805_140936,43.134362,-70.926625,13,5,3
20260805_140937,43.134362,-70.926625,14,4,2
20260805_140937,43.134362,-70.926625,15,5,3
20260805_140938,43.134362,-70.926625,16,5,2
20260805_140938,43.134362,-70.926625,17,4,2
20260805_140939,43.134362,-70.926625,18,4,2
20260805_140939,43.134362,-70.926625,19,4,2
20260805_140940,43.134362,-70.926625,20,3,1
20260805_140940,43.134362,-70.926625,0,5,2
20260805_140941,43.134362,-70.926625,1,5,2
20260805_140941,43.134362,-70.926625,2,3,1
20260805_140942,43.134362,-70.926625,3,9,3
20260805_140942,43.134362,-70.926625,4,5,2
20260805_140943,43.134362,-70.926625,5,5,2
20260805_140943,43.134362,-70.926625,6,18,5
20260805_140944,43.134362,-70.926625,7,21,9
20260805_140944,43.134362,-70.926625,8,9,5
20260805_140945,43.134362,-70.926625,9,6,3
20260805_140945,43.134362,-70.926625,10,4,2
20260805_140946,43.134363,-70.926625,11,4,2
20260805_140946,43.134363,-70.926625,12,5,3
20260805_140947,43.134363,-70.926625,13,5,3
20260805_140947,43.134363,-70.926625,14,3,2
20260805_140948,43.134363,-70.926625,15,5,2
20260805_140948,43.134363,-70.926625,16,5,2
20260805_140949,43.134363,-70.926625,17,4,2
20260805_140949,43.134363,-70.926625,18,5,2
20260805_140950,43.134363,-70.926625,19,7,2
20260805_140950,43.134363,-70.926625,20,6,2
20260805_140951,43.134363,-70.926625,0,6,2
20260805_140952,43.134363,-70.926625,1,3,2
20260805_140952,43.134363,-70.926625,2,4,2
20260805_140953,43.134363,-70.926625,3,6,3
20260805_140953,43.134363,-70.926625,4,7,3
20260805_140954,43.134363,-70.926625,5,6,3
20260805_140954,43.134363,-70.926626,6,12,4
20260805_140955,43.134363,-70.926626,7,14,6
20260805_140955,43.134363,-70.926626,8,7,3
20260805_140956,43.134363,-70.926626,9,7,3
20260805_140956,43.134364,-70.926626,10,4,2
20260805_140957,43.134364,-70.926626,11,3,1
20260805_140957,43.134364,-70.926626,12,4,2
20260805_140958,43.134364,-70.926626,13,4,2
20260805_140958,43.134364,-70.926626,14,3,1
20260805_140959,43.134364,-70.926626,15,3,1
20260805_140959,43.134364,-70.926626,16,5,3
20260805_141000,43.134364,-70.926626,17,3,1
20260805_141000,43.134364,-70.926626,18,4,2
20260805_141001,43.134364,-70.926626,19,7,2
20260805_141001,43.134364,-70.926626,20,3,2
20260805_141002,43.134364,-70.926626,0,5,2
20260805_141002,43.134364,-70.926626,1,4,1
20260805_141003,43.134364,-70.926626,2,4,2
20260805_141003,43.134364,-70.926626,3,9,3
20260805_141004,43.134364,-70.926626,4,6,3
20260805_141004,43.134364,-70.926626,5,6,2
20260805_141005,43.134364,-70.926626,6,18,5
20260805_141005,43.134364,-70.926626,7,18,9
20260805_141006,43.134364,-70.926626,8,11,6
20260805_141006,43.134364,-70.926626,9,7,3
20260805_141007,43.134364,-70.926626,10,3,2
20260805_141007,43.134364,-70.926626,11,3,2
20260805_141008,43.134364,-70.926626,12,4,2
20260805_141008,43.134364,-70.926626,13,5,2
20260805_141009,43.134364,-70.926626,14,3,1
20260805_141009,43.134365,-70.926626,15,5,2
20260805_141010,43.134365,-70.926626,16,4,2
20260805_141010,43.134365,-70.926626,17,3,1
20260805_141011,43.134365,-70.926626,18,5,2
20260805_141011,43.134365,-70.926626,19,6,2
20260805_141012,43.134365,-70.926626,20,5,2
20260805_141012,43.134365,-70.926626,0,6,2
20260805_141013,43.134365,-70.926626,1,3,2
20260805_141013,43.134365,-70.926626,2,3,2
20260805_141014,43.134365,-70.926626,3,5,2
20260805_141014,43.134365,-70.926626,4,7,2
20260805_141015,43.134365,-70.926626,5,6,3
20260805_141015,43.134365,-70.926626,6,12,4
20260805_141016,43.134365,-70.926626,7,16,6
20260805_141016,43.134365,-70.926626,8,7,3
20260805_141017,43.134365,-70.926626,9,9,4
20260805_141017,43.134365,-70.926626,10,6,3
20260805_141018,43.134365,-70.926626,11,3,2
20260805_141018,43.134365,-70.926626,12,4,2
20260805_141019,43.134365,-70.926626,13,5,2
20260805_141019,43.134365,-70.926626,14,5,3
20260805_141020,43.134365,-70.926626,15,7,2
20260805_141020,43.134365,-70.926626,16,4,2
20260805_141021,43.134365,-70.926626,17,3,2
20260805_141021,43.134365,-70.926626,18,4,2
20260805_141022,43.134365,-70.926626,19,7,2
20260805_141022,43.134365,-70.926626,20,4,2
20260805_141023,43.134366,-70.926626,0,4,1
20260805_141023,43.134366,-70.926626,1,4,2
20260805_141024,43.134366,-70.926626,2,4,1
20260805_141024,43.134366,-70.926626,3,8,3
20260805_141025,43.134366,-70.926626,4,6,3
20260805_141025,43.134366,-70.926626,5,7,3
20260805_141026,43.134366,-70.926626,6,17,5
20260805_141026,43.134366,-70.926626,7,18,8
20260805_141027,43.134366,-70.926626,8,13,7
20260805_141027,43.134366,-70.926626,9,8,4
20260805_141028,43.134366,-70.926626,10,4,3
20260805_141028,43.134366,-70.926626,11,5,2
20260805_141029,43.134366,-70.926626,12,5,2
20260805_141029,43.134366,-70.926626,13,5,2
20260805_141030,43.134366,-70.926626,14,4,2
20260805_141030,43.134366,-70.926626,15,5,2
20260805_141031,43.134366,-70.926626,16,6,2
20260805_141031,43.134366,-70.926626,17,4,2
20260805_141032,43.134367,-70.926626,18,4,2
20260805_141032,43.134367,-70.926626,19,5,2
20260805_141033,43.134367,-70.926626,20,5,1
20260805_141034,43.134367,-70.926626,0,5,2
20260805_141034,43.134367,-70.926626,1,3,1
20260805_141035,43.134367,-70.926626,2,4,2
20260805_141035,43.134367,-70.926626,3,10,4
20260805_141036,43.134367,-70.926626,4,6,2
20260805_141036,43.134367,-70.926626,5,5,2
20260805_141037,43.134367,-70.926626,6,10,3
20260805_141037,43.134367,-70.926626,7,22,9
20260805_141038,43.134367,-70.926626,8,8,4
20260805_141038,43.134367,-70.926626,9,6,3
20260805_141039,43.134367,-70.926626,10,6,2
20260805_141039,43.134367,-70.926626,11,3,1
20260805_141040,43.134367,-70.926626,12,4,2
20260805_141040,43.134367,-70.926626,13,3,2
20260805_141041,43.134367,-70.926626,14,4,2
20260805_141041,43.134367,-70.926626,15,6,1
20260805_141042,43.134367,-70.926626,16,3,1
20260805_141042,43.134367,-70.926626,17,3,1
20260805_141043,43.134367,-70.926626,18,4,1
20260805_141043,43.134367,-70.926626,19,5,1
20260805_141044,43.134367,-70.926626,20,3,1
20260805_141044,43.134367,-70.926626,0,3,1
20260805_141045,43.134367,-70.926626,1,2,1
20260805_141045,43.134367,-70.926626,2,4,2
20260805_141046,43.134367,-70.926626,3,7,3
20260805_141046,43.134367,-70.926626,4,8,3
20260805_141047,43.134367,-70.926626,5,6,3
20260805_141047,43.134367,-70.926626,6,14,4
20260805_141048,43.134367,-70.926626,7,16,7
20260805_141048,43.134367,-70.926626,8,16,7
20260805_141049,43.134367,-70.926626,9,8,2
20260805_141049,43.134367,-70.926626,10,3,2
20260805_141050,43.134367,-70.926626,11,4,2
20260805_141050,43.134367,-70.926626,12,4,2
20260805_141051,43.134367,-70.926626,13,4,2
20260805_141051,43.134367,-70.926626,14,3,1
20260805_141052,43.134367,-70.926626,15,3,1
20260805_141052,43.134367,-70.926626,16,4,2
20260805_141053,43.134367,-70.926626,17,3,1
20260805_141053,43.134367,-70.926627,18,4,2
20260805_141054,43.134367,-70.926627,19,5,2
20260805_141054,43.134367,-70.926627,20,3,2
20260805_141055,43.134367,-70.926627,0,5,1
20260805_141055,43.134367,-70.926627,1,3,1
20260805_141056,43.134367,-70.926627,2,3,1
20260805_141056,43.134367,-70.926627,3,9,4
20260805_141057,43.134367,-70.926627,4,6,2
20260805_141057,43.134367,-70.926627,5,5,2
20260805_141058,43.134367,-70.926627,6,18,5
20260805_141058,43.134367,-70.926627,7,21,10
20260805_141059,43.134367,-70.926627,8,8,5
20260805_141059,43.134367,-70.926627,9,7,3
20260805_141100,43.134367,-70.926627,10,6,3
20260805_141100,43.134367,-70.926627,11,4,2
20260805_141101,43.134367,-70.926627,12,4,2
20260805_141101,43.134367,-70.926627,13,5,3
20260805_141102,43.134367,-70.926627,14,3,2
20260805_141102,43.134367,-70.926627,15,5,2
20260805_141103,43.134367,-70.926627,16,5,2
20260805_141103,43.134367,-70.926627,17,4,2
20260805_141104,43.134367,-70.926627,18,4,2
20260805_141104,43.134367,-70.926627,19,6,2
20260805_141105,43.134367,-70.926627,20,4,1
20260805_141105,43.134367,-70.926627,0,3,1
20260805_141106,43.134367,-70.926627,1,3,2
20260805_141106,43.134367,-70.926627,2,4,2
20260805_141107,43.134367,-70.926627,3,8,3
20260805_141107,43.134367,-70.926627,4,5,1
20260805_141108,43.134367,-70.926627,5,7,3
20260805_141108,43.134367,-70.926627,6,14,4
20260805_141109,43.134367,-70.926627,7,16,7
20260805_141109,43.134367,-70.926627,8,8,4
20260805_141110,43.134367,-70.926627,9,9,4
20260805_141110,43.134367,-70.926627,10,5,2
20260805_141111,43.134367,-70.926627,11,4,2
20260805_141111,43.134367,-70.926627,12,4,2
20260805_141112,43.134367,-70.926627,13,4,2
20260805_141112,43.134367,-70.926627,14,3,1
20260805_141113,43.134367,-70.926627,15,4,1
20260805_141113,43.134367,-70.926627,16,4,1
20260805_141114,43.134367,-70.926627,17,3,2
20260805_141114,43.134367,-70.926627,18,4,2
20260805_141115,43.134367,-70.926627,19,6,2
20260805_141115,43.134367,-70.926627,20,3,2
20260805_141116,43.134367,-70.926627,0,5,2
20260805_141117,43.134367,-70.926627,1,4,2
20260805_141117,43.134367,-70.926627,2,5,3
20260805_141118,43.134367,-70.926627,3,10,4
20260805_141118,43.134367,-70.926627,4,7,3
20260805_141119,43.134367,-70.926627,5,6,2
20260805_141119,43.134367,-70.926627,6,17,4
20260805_141120,43.134367,-70.926627,7,19,8
20260805_141120,43.134367,-70.926627,8,10,5
20260805_141121,43.134367,-70.926627,9,7,3
20260805_141121,43.134367,-70.926627,10,4,2
20260805_141122,43.134367,-70.926627,11,3,1
20260805_141122,43.134367,-70.926627,12,4,2
20260805_141123,43.134367,-70.926627,13,4,2
20260805_141123,43.134367,-70.926627,14,3,1
20260805_141124,43.134367,-70.926627,15,6,2
20260805_141124,43.134368,-70.926627,16,5,2
20260805_141125,43.134368,-70.926627,17,4,2
20260805_141125,43.134368,-70.926627,18,5,3
20260805_141126,43.134368,-70.926627,19,8,3
20260805_141126,43.134368,-70.926627,20,6,2
20260805_141127,43.134368,-70.926627,0,6,2
20260805_141127,43.134368,-70.926627,1,4,2
20260805_141128,43.134368,-70.926627,2,4,2
20260805_141128,43.134368,-70.926627,3,6,3
20260805_141129,43.134368,-70.926627,4,6,2
20260805_141129,43.134368,-70.926627,5,6,2
20260805_141130,43.134368,-70.926627,6,11,3
20260805_141130,43.134368,-70.926627,7,16,6
20260805_141131,43.134368,-70.926627,8,8,3
20260805_141131,43.134368,-70.926627,9,7,3
20260805_141132,43.134368,-70.926627,10,4,2
20260805_141132,43.134368,-70.926627,11,3,2
20260805_141133,43.134368,-70.926627,12,3,1
20260805_141133,43.134368,-70.926627,13,4,2
20260805_141134,43.134368,-70.926627,14,3,1
20260805_141134,43.134368,-70.926627,15,6,2
20260805_141135,43.134368,-70.926627,16,4,1
20260805_141135,43.134368,-70.926627,17,3,1
20260805_141136,43.134368,-70.926627,18,3,1
20260805_141136,43.134368,-70.926627,19,6,2
20260805_141137,43.134368,-70.926627,20,3,1
20260805_141137,43.134368,-70.926626,0,4,1
20260805_141138,43.134368,-70.926626,1,3,1
20260805_141138,43.134369,-70.926626,2,4,1
20260805_141139,43.134369,-70.926626,3,8,3
20260805_141139,43.134369,-70.926626,4,5,2
20260805_141140,43.134369,-70.926626,5,4,1
20260805_141140,43.134369,-70.926626,6,16,4
20260805_141141,43.134369,-70.926626,7,17,7
20260805_141141,43.134369,-70.926626,8,12,6
20260805_141142,43.134369,-70.926626,9,9,3
20260805_141142,43.134369,-70.926626,10,3,2
20260805_141143,43.134369,-70.926626,11,3,1
20260805_141143,43.134369,-70.926626,12,3,1
20260805_141144,43.134369,-70.926626,13,4,2
20260805_141144,43.134369,-70.926626,14,3,2
20260805_141145,43.134369,-70.926626,15,4,1
20260805_141145,43.134369,-70.926626,16,4,1
20260805_141146,43.134369,-70.926626,17,3,1
20260805_141146,43.134369,-70.926626,18,4,2
20260805_141147,43.134369,-70.926626,19,5,2
20260805_141147,43.134369,-70.926626,20,7,2
20260805_141148,43.13437,-70.926625,0,6,2
20260805_141148,43.13437,-70.926625,1,4,2
20260805_141149,43.13437,-70.926625,2,5,3
20260805_141149,43.13437,-70.926625,3,10,5
20260805_141150,43.13437,-70.926625,4,7,2
20260805_141150,43.13437,-70.926625,5,6,3
20260805_141151,43.13437,-70.926625,6,11,4
20260805_141151,43.13437,-70.926625,7,21,9
20260805_141152,43.13437,-70.926625,8,7,4
20260805_141152,43.13437,-70.926625,9,7,3
20260805_141153,43.13437,-70.926625,10,6,3
20260805_141153,43.13437,-70.926625,11,4,2
20260805_141154,43.13437,-70.926624,12,5,2
20260805_141154,43.13437,-70.926624,13,4,2
20260805_141155,43.13437,-70.926624,14,4,2
20260805_141155,43.13437,-70.926624,15,6,2
20260805_141156,43.13437,-70.926624,16,4,2
20260805_141156,43.13437,-70.926624,17,4,2
20260805_141157,43.13437,-70.926624,18,3,2
20260805_141157,43.13437,-70.926624,19,7,2
20260805_141158,43.13437,-70.926624,20,4,2
20260805_141159,43.13437,-70.926624,0,5,2
20260805_141159,43.13437,-70.926624,1,4,2
20260805_141200,43.13437,-70.926624,2,5,2
20260805_141200,43.13437,-70.926624,3,9,3
20260805_141201,43.13437,-70.926624,4,8,3
20260805_141201,43.13437,-70.926624,5,7,3
20260805_141202,43.13437,-70.926624,6,15,5
20260805_141202,43.13437,-70.926623,7,17,8
20260805_141203,43.13437,-70.926623,8,14,7
20260805_141203,43.13437,-70.926623,9,9,4
20260805_141204,43.13437,-70.926623,10,5,3
20260805_141204,43.13437,-70.926623,11,4,3
20260805_141205,43.13437,-70.926623,12,4,3
20260805_141205,43.13437,-70.926623,13,5,3
20260805_141206,43.13437,-70.926623,14,4,2
20260805_141206,43.13437,-70.926623,15,6,3
20260805_141207,43.13437,-70.926623,16,6,3
20260805_141207,43.13437,-70.926623,17,5,3
20260805_141208,43.13437,-70.926623,18,6,3
20260805_141208,43.13437,-70.926622,19,6,3
20260805_141209,43.13437,-70.926622,20,4,2
20260805_141209,43.13437,-70.926622,0,6,2
20260805_141210,43.13437,-70.926622,1,4,2
20260805_141210,43.13437,-70.926622,2,4,2
20260805_141211,43.13437,-70.926622,3,9,3
20260805_141211,43.13437,-70.926622,4,6,2
20260805_141212,43.13437,-70.926622,5,6,3
20260805_141212,43.13437,-70.926622,6,9,4
20260805_141213,43.13437,-70.926622,7,22,10
20260805_141213,43.13437,-70.926622,8,9,5
20260805_141214,43.13437,-70.926622,9,6,3
20260805_141214,43.13437,-70.926622,10,7,3
20260805_141215,43.13437,-70.926622,11,4,2
20260805_141215,43.13437,-70.926622,12,5,3
20260805_141216,43.13437,-70.926622,13,5,3
20260805_141216,43.13437,-70.926622,14,4,2
20260805_141217,43.13437,-70.926622,15,7,3
20260805_141217,43.13437,-70.926622,16,5,2
20260805_141218,43.13437,-70.926622,17,4,2
20260805_141218,43.13437,-70.926622,18,6,3
20260805_141219,43.13437,-70.926622,19,8,3
20260805_141219,43.13437,-70.926622,20,5,2
20260805_141220,43.13437,-70.926622,0,4,2
20260805_141220,43.13437,-70.926622,1,4,2
20260805_141221,43.13437,-70.926622,2,5,2
20260805_141221,43.13437,-70.926622,3,8,4
20260805_141222,43.13437,-70.926622,4,9,4
20260805_141222,43.13437,-70.926621,5,6,3
20260805_141223,43.13437,-70.926621,6,14,4
20260805_141223,43.13437,-70.926621,7,15,7
20260805_141224,43.13437,-70.926621,8,7,3
20260805_141224,43.13437,-70.926621,9,8,3
20260805_141225,43.134371,-70.926621,10,5,2
20260805_141225,43.134371,-70.926621,11,4,2
20260805_141226,43.134371,-70.926621,12,5,2
20260805_141226,43.134371,-70.926621,13,4,2
20260805_141227,43.134371,-70.926621,14,4,2
20260805_141227,43.134371,-70.926621,15,4,2
20260805_141228,43.134371,-70.926621,16,5,2
20260805_141228,43.134371,-70.926621,17,3,2
20260805_141229,43.134371,-70.926621,18,4,2
20260805_141229,43.134371,-70.926621,19,6,3
20260805_141230,43.134371,-70.926621,20,4,2
20260805_141230,43.134371,-70.926621,0,7,2
20260805_141231,43.134371,-70.926621,1,5,3
20260805_141231,43.134371,-70.926621,2,4,2
20260805_141232,43.134371,-70.926621,3,10,4
20260805_141232,43.134371,-70.926621,4,6,2
20260805_141233,43.134371,-70.926621,5,6,3
20260805_141233,43.134371,-70.926621,6,16,5
20260805_141234,43.134371,-70.926621,7,21,9
20260805_141234,43.134371,-70.926621,8,9,5
20260805_141235,43.134371,-70.926621,9,6,3
20260805_141235,43.134371,-70.926621,10,6,3
20260805_141236,43.134371,-70.926621,11,4,2
20260805_141236,43.134371,-70.926621,12,4,2
20260805_141237,43.134372,-70.926621,13,4,2
20260805_141237,43.134372,-70.926621,14,4,2
20260805_141238,43.134372,-70.926621,15,5,2
20260805_141238,43.134372,-70.926621,16,5,2
20260805_141239,43.134372,-70.926621,17,4,2
20260805_141239,43.134372,-70.926621,18,5,2
20260805_141240,43.134372,-70.926621,19,6,2
20260805_141240,43.134372,-70.926621,20,6,2
20260805_141241,43.134372,-70.926621,0,4,2
20260805_141242,43.134372,-70.926621,1,3,2
20260805_141242,43.134372,-70.926621,2,5,3
20260805_141243,43.134372,-70.926621,3,7,3
20260805_141243,43.134372,-70.926622,4,7,2
20260805_141244,43.134372,-70.926622,5,6,3
20260805_141244,43.134372,-70.926622,6,13,4
20260805_141245,43.134372,-70.926622,7,15,7
20260805_141245,43.134372,-70.926622,8,9,4
20260805_141246,43.134372,-70.926622,9,8,4
20260805_141246,43.134372,-70.926622,10,6,3
20260805_141247,43.134372,-70.926622,11,5,3
20260805_141247,43.134372,-70.926622,12,6,3
20260805_141248,43.134372,-70.926622,13,5,3
20260805_141248,43.134372,-70.926622,14,4,2
20260805_141249,43.134372,-70.926622,15,4,2
20260805_141249,43.134372,-70.926622,16,4,2
20260805_141250,43.134372,-70.926622,17,3,1
20260805_141250,43.134373,-70.926622,18,3,2
20260805_141251,43.134373,-70.926622,19,7,2
20260805_141251,43.134373,-70.926622,20,4,2
20260805_141252,43.134373,-70.926622,0,5,2
20260805_141252,43.134373,-70.926622,1,4,2
20260805_141253,43.134373,-70.926622,2,5,2
20260805_141253,43.134373,-70.926622,3,10,4
20260805_141254,43.134373,-70.926622,4,8,3
20260805_141254,43.134373,-70.926622,5,7,3
20260805_141255,43.134373,-70.926622,6,18,5
20260805_141255,43.134373,-70.926622,7,19,9
20260805_141256,43.134373,-70.926622,8,11,6
20260805_141256,43.134373,-70.926622,9,7,3
20260805_141257,43.134373,-70.926622,10,4,2
20260805_141257,43.134373,-70.926622,11,4,2
20260805_141258,43.134373,-70.926622,12,4,2
20260805_141258,43.134373,-70.926622,13,5,3
20260805_141259,43.134373,-70.926622,14,4,2
20260805_141259,43.134373,-70.926622,15,7,3
20260805_141300,43.134373,-70.926622,16,5,3
20260805_141300,43.134373,-70.926622,17,3,2
20260805_141301,43.134373,-70.926622,18,4,2
20260805_141301,43.134373,-70.926622,19,5,2
20260805_141302,43.134373,-70.926622,20,5,2
20260805_141302,43.134373,-70.926622,0,5,2
20260805_141303,43.134373,-70.926622,1,3,2
20260805_141303,43.134373,-70.926622,2,4,2
20260805_141304,43.134373,-70.926622,3,6,3
20260805_141304,43.134374,-70.926622,4,6,2
20260805_141305,43.134374,-70.926622,5,6,2
20260805_141305,43.134374,-70.926622,6,11,4
20260805_141306,43.134374,-70.926622,7,15,6
20260805_141306,43.134374,-70.926622,8,8,3
20260805_141307,43.134374,-70.926622,9,7,3
20260805_141307,43.134374,-70.926622,10,5,2
20260805_141308,43.134374,-70.926622,11,4,2
20260805_141308,43.134374,-70.926622,12,5,3
20260805_141309,43.134374,-70.926622,13,5,2
20260805_141309,43.134374,-70.926622,14,4,2
20260805_141310,43.134374,-70.926622,15,6,2
20260805_141310,43.134374,-70.926622,16,4,2
20260805_141311,43.134374,-70.926622,17,3,2
20260805_141311,43.134374,-70.926622,18,3,2
20260805_141312,43.134374,-70.926622,19,7,2
20260805_141312,43.134374,-70.926622,20,3,2
20260805_141313,43.134374,-70.926622,0,4,2
20260805_141313,43.134374,-70.926622,1,4,2
20260805_141314,43.134374,-70.926622,2,4,1
20260805_141314,43.134374,-70.926622,3,8,3
20260805_141315,43.134375,-70.926622,4,6,2
20260805_141315,43.134375,-70.926622,5,5,2
20260805_141316,43.134375,-70.926622,6,16,4
20260805_141316,43.134375,-70.926622,7,16,7
20260805_141317,43.134375,-70.926622,8,13,6
20260805_141317,43.134375,-70.926622,9,8,3
20260805_141318,43.134375,-70.926621,10,4,2
20260805_141318,43.134375,-70.926621,11,3,2
20260805_141319,43.134375,-70.926621,12,3,2
20260805_141319,43.134375,-70.926621,13,5,3
20260805_141320,43.134375,-70.926621,14,4,2
20260805_141320,43.134375,-70.926621,15,7,2
20260805_141321,43.134375,-70.926621,16,6,2
20260805_141321,43.134375,-70.926621,17,5,3
20260805_141322,43.134375,-70.926621,18,6,3
20260805_141322,43.134375,-70.926621,19,8,3
20260805_141323,43.134375,-70.926621,20,7,3
20260805_141323,43.134375,-70.926621,0,7,3
20260805_141324,43.134376,-70.926621,1,4,3
20260805_141325,43.134376,-70.926621,2,4,3
20260805_141325,43.134376,-70.926621,3,11,5
20260805_141326,43.134376,-70.926621,4,8,3
20260805_141326,43.134376,-70.926621,5,7,3
20260805_141327,43.134376,-70.926621,6,10,4
20260805_141327,43.134376,-70.926621,7,21,10
20260805_141328,43.134376,-70.926621,8,8,4
20260805_141328,43.134376,-70.926621,9,7,3
20260805_141329,43.134376,-70.926621,10,6,2
20260805_141329,43.134376,-70.926621,11,3,1
20260805_141330,43.134376,-70.926621,12,4,2
20260805_141330,43.134376,-70.92662,13,5,2
20260805_141331,43.134376,-70.92662,14,4,2
20260805_141331,43.134376,-70.92662,15,6,2
20260805_141332,43.134376,-70.92662,16,4,1
20260805_141332,43.134376,-70.92662,17,3,2
20260805_141333,43.134376,-70.92662,18,5,3
20260805_141333,43.134376,-70.92662,19,7,3
20260805_141334,43.134376,-70.92662,20,5,2
20260805_141334,43.134376,-70.92662,0,5,2
20260805_141335,43.134376,-70.92662,1,4,2
20260805_141335,43.134376,-70.92662,2,6,3
20260805_141336,43.134376,-70.92662,3,9,4
20260805_141336,43.134376,-70.92662,4,8,3
