time,lat,lon,freq_index,peak_val,noise_mean
20260805_130951,43.137719,-70.930873,12,2,1
20260805_130951,43.137719,-70.930873,13,2,1
20260805_130952,43.137719,-70.930873,14,1,0
20260805_130952,43.137719,-70.930873,15,2,1
20260805_130953,43.137719,-70.930873,16,2,1
20260805_130953,43.13772,-70.930873,17,2,1
20260805_130954,43.13772,-70.930873,18,2,1
20260805_130954,43.13772,-70.930873,19,3,1
20260805_130955,43.13772,-70.930873,20,2,1
20260805_130955,43.13772,-70.930873,0,2,1
20260805_130956,43.13772,-70.930873,1,2,1
20260805_130956,43.13772,-70.930873,2,2,1
20260805_130957,43.13772,-70.930872,3,4,1
20260805_130957,43.13772,-70.930872,4,3,1
20260805_130958,43.13772,-70.930872,5,2,1
20260805_130958,43.13772,-70.930872,6,5,1
20260805_130959,43.13772,-70.930872,7,6,3
20260805_130959,43.13772,-70.930872,8,3,1
20260805_131000,43.137721,-70.930872,9,3,2
20260805_131000,43.137721,-70.930872,10,2,1
20260805_131001,43.137721,-70.930872,11,2,1
20260805_131001,43.137721,-70.930872,12,2,1
20260805_131002,43.137721,-70.930872,13,2,1
20260805_131002,43.137721,-70.930872,14,2,1
20260805_131003,43.137721,-70.930872,15,2,1
20260805_131003,43.137721,-70.930872,16,1,0
20260805_131004,43.137721,-70.930872,17,2,0
20260805_131004,43.137721,-70.930872,18,2,0
20260805_131005,43.137722,-70.930872,19,2,1
20260805_131005,43.137722,-70.930872,20,1,0
20260805_131006,43.137722,-70.930872,0,2,1
20260805_131006,43.137722,-70.930872,1,2,0
20260805_131007,43.137722,-70.930872,2,2,1
20260805_131007,43.137722,-70.930872,3,3,1
20260805_131008,43.137722,-70.930871,4,2,1
20260805_131008,43.137722,-70.930871,5,2,1
20260805_131009,43.137723,-70.930871,6,4,1
20260805_131009,43.137723,-70.930871,7,6,2
20260805_131010,43.137723,-70.930871,8,3,1
20260805_131010,43.137723,-70.930871,9,3,1
20260805_131011,43.137723,-70.930871,10,2,1
20260805_131012,43.137723,-70.930871,11,2,1
20260805_131012,43.137723,-70.930871,12,2,1
20260805_131013,43.137723,-70.930871,13,1,0
20260805_131013,43.137723,-70.930871,14,1,0
20260805_131014,43.137723,-70.930871,15,2,0
20260805_131014,43.137723,-70.930871,16,1,0
20260805_131015,43.137723,-70.930871,17,1,0
20260805_131015,43.137724,-70.930871,18,2,1
20260805_131016,43.137724,-70.930871,19,2,0
20260805_131016,43.137724,-70.930871,20,1,0
20260805_131017,43.137724,-70.930871,0,2,0
20260805_131017,43.137724,-70.930871,1,1,0
20260805_131018,43.137724,-70.930871,2,1,0
20260805_131018,43.137724,-70.930871,3,3,1
20260805_131019,43.137724,-70.930871,4,2,0
20260805_131019,43.137724,-70.930871,5,2,0
20260805_131020,43.137724,-70.930871,6,4,1
20260805_131020,43.137724,-70.930871,7,5,2
20260805_131021,43.137724,-70.930871,8,2,0
20260805_131021,43.137725,-70.930871,9,2,1
20260805_131022,43.137725,-70.930871,10,1,0
20260805_131022,43.137725,-70.930871,11,1,0
20260805_131023,43.137725,-70.930871,12,2,0
20260805_131023,43.137725,-70.930871,13,1,0
20260805_131024,43.137725,-70.930871,14,1,0
20260805_131024,43.137725,-70.930871,15,2,0
20260805_131025,43.137725,-70.930871,16,1,0
20260805_131025,43.137725,-70.93087,17,1,0
20260805_131026,43.137725,-70.93087,18,2,1
20260805_131026,43.137725,-70.93087,19,3,0
20260805_131027,43.137725,-70.93087,20,1,0
20260805_131027,43.137725,-70.93087,0,2,1
20260805_131028,43.137725,-70.93087,1,1,0
20260805_131028,43.137725,-70.93087,2,1,0
20260805_131029,43.137725,-70.93087,3,3,1
20260805_131029,43.137725,-70.93087,4,2,0
20260805_131030,43.137725,-70.93087,5,2,0
20260805_131030,43.137725,-70.93087,6,4,1
20260805_131031,43.137725,-70.93087,7,5,2
20260805_131031,43.137725,-70.93087,8,2,1
20260805_131032,43.137725,-70.93087,9,2,1
20260805_131032,43.137725,-70.93087,10,2,1
20260805_131033,43.137725,-70.93087,11,1,0
20260805_131033,43.137725,-70.930869,12,2,1
20260805_131034,43.137725,-70.930869,13,2,0
20260805_131034,43.137725,-70.930869,14,1,0
20260805_131035,43.137725,-70.930869,15,2,0
20260805_131035,43.137725,-70.930869,16,1,0
20260805_131036,43.137725,-70.930869,17,2,1
20260805_131036,43.137725,-70.930869,18,2,0
20260805_131037,43.137725,-70.930869,19,2,1
20260805_131037,43.137725,-70.930869,20,2,0
20260805_131038,43.137725,-70.930869,0,2,0
20260805_131038,43.137725,-70.930869,1,2,1
20260805_131039,43.137724,-70.930869,2,1,0
20260805_131039,43.137724,-70.930869,3,3,1
20260805_131040,43.137724,-70.930869,4,2,1
20260805_131040,43.137724,-70.930869,5,2,1
20260805_131041,43.137724,-70.930869,6,5,1
20260805_131041,43.137724,-70.930869,7,6,2
20260805_131042,43.137724,-70.930869,8,2,1
20260805_131042,43.137724,-70.930869,9,3,1
20260805_131043,43.137724,-70.930869,10,2,1
20260805_131043,43.137724,-70.930869,11,2,0
20260805_131044,43.137724,-70.930869,12,2,0
20260805_131044,43.137724,-70.930869,13,2,1
20260805_131045,43.137724,-70.930868,14,2,1
20260805_131045,43.137724,-70.930868,15,3,1
20260805_131046,43.137724,-70.930868,16,2,1
20260805_131046,43.137724,-70.930868,17,2,1
20260805_131047,43.137724,-70.930868,18,2,1
20260805_131047,43.137724,-70.930868,19,3,1
20260805_131048,43.137724,-70.930868,20,2,1
20260805_131048,43.137724,-70.930868,0,2,1
20260805_131049,43.137723,-70.930868,1,2,1
20260805_131049,43.137723,-70.930868,2,2,1
20260805_131050,43.137723,-70.930868,3,3,1
20260805_131050,43.137723,-70.930868,4,2,1
20260805_131051,43.137723,-70.930868,5,3,1
20260805_131051,43.137723,-70.930868,6,5,1
20260805_131052,43.137723,-70.930868,7,6,2
20260805_131052,43.137723,-70.930868,8,2,1
20260805_131053,43.137723,-70.930868,9,3,1
20260805_131053,43.137723,-70.930868,10,2,1
20260805_131054,43.137723,-70.930868,11,2,1
20260805_131055,43.137723,-70.930868,12,2,1
20260805_131055,43.137723,-70.930868,13,2,1
20260805_131056,43.137723,-70.930868,14,2,1
20260805_131056,43.137723,-70.930867,15,3,1
20260805_131057,43.137723,-70.930867,16,2,1
20260805_131057,43.137723,-70.930867,17,2,1
20260805_131058,43.137723,-70.930867,18,2,1
20260805_131058,43.137723,-70.930867,19,2,0
20260805_131059,43.137723,-70.930867,20,2,1
20260805_131059,43.137722,-70.930867,0,2,1
20260805_131100,43.137722,-70.930867,1,1,0
20260805_131100,43.137722,-70.930867,2,1,0
20260805_131101,43.137722,-70.930867,3,3,1
20260805_131101,43.137722,-70.930867,4,2,0
20260805_131102,43.137722,-70.930867,5,2,1
20260805_131102,43.137722,-70.930867,6,4,1
20260805_131103,43.137722,-70.930867,7,7,3
20260805_131103,43.137722,-70.930867,8,3,1
20260805_131104,43.137722,-70.930867,9,3,1
20260805_131104,43.137722,-70.930867,10,2,1
20260805_131105,43.137722,-70.930867,11,2,1
